task_id,benchmark_id,family,model_route,seed,num_frames,fps,num_inference_steps,cfg_scale,sigma_shift,negative_prompt,prompt,h2_prompt,text_prompt,prompt_source,split,condition_summary_json,video,source_video,condition_path
opref_0149_mu005_s43278311,0149,roll-front-box,H2_ADAPTER,43278311,49,24,30,1.2,,,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0149.png,physicsiq/inputs/0149.png,physicsiq/conditions/condition_0058.pt
opref_0149_mu005_s56382197,0149,roll-front-box,H2_ADAPTER,56382197,49,24,30,1.2,,,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0149.png,physicsiq/inputs/0149.png,physicsiq/conditions/condition_0058.pt
opref_0149_mu005_s68491523,0149,roll-front-box,H2_ADAPTER,68491523,49,24,30,1.2,,,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0149.png,physicsiq/inputs/0149.png,physicsiq/conditions/condition_0058.pt
opref_0150_mu005_s43278311,0150,roll-front-box,H2_ADAPTER,43278311,49,24,30,1.2,,,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0150.png,physicsiq/inputs/0150.png,physicsiq/conditions/condition_0059.pt
opref_0150_mu005_s56382197,0150,roll-front-box,H2_ADAPTER,56382197,49,24,30,1.2,,,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0150.png,physicsiq/inputs/0150.png,physicsiq/conditions/condition_0059.pt
opref_0150_mu005_s68491523,0150,roll-front-box,H2_ADAPTER,68491523,49,24,30,1.2,,,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,A small white lampshade is on a light wood surface. A grey tennis ball rolls out of the black tube sitting on the table and rolls on the table towards the right. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0150.png,physicsiq/inputs/0150.png,physicsiq/conditions/condition_0059.pt
oursop_0151_s43278311,0151,roll-in-box,H2_ADAPTER,43278311,49,24,30,1.2,,,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": ""support"", ""e_node_encoded"": 0.0, ""e_object_edge_raw"": null, ""e_physical"": 0.0, ""e_support_edge_encoded"": 0.0, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [355], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0151.png,physicsiq/inputs/0151.png,physicsiq/conditions/condition_0060.pt
oursop_0151_s56382197,0151,roll-in-box,H2_ADAPTER,56382197,49,24,30,1.2,,,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": ""support"", ""e_node_encoded"": 0.0, ""e_object_edge_raw"": null, ""e_physical"": 0.0, ""e_support_edge_encoded"": 0.0, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [355], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0151.png,physicsiq/inputs/0151.png,physicsiq/conditions/condition_0060.pt
oursop_0151_s68491523,0151,roll-in-box,H2_ADAPTER,68491523,49,24,30,1.2,,,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": ""support"", ""e_node_encoded"": 0.0, ""e_object_edge_raw"": null, ""e_physical"": 0.0, ""e_support_edge_encoded"": 0.0, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [355], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0151.png,physicsiq/inputs/0151.png,physicsiq/conditions/condition_0060.pt
oursop_0152_s43278311,0152,roll-in-box,H2_ADAPTER,43278311,49,24,30,1.2,,,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": ""support"", ""e_node_encoded"": 0.0, ""e_object_edge_raw"": null, ""e_physical"": 0.0, ""e_support_edge_encoded"": 0.0, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [0], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0152.png,physicsiq/inputs/0152.png,physicsiq/conditions/condition_0061.pt
oursop_0152_s56382197,0152,roll-in-box,H2_ADAPTER,56382197,49,24,30,1.2,,,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": ""support"", ""e_node_encoded"": 0.0, ""e_object_edge_raw"": null, ""e_physical"": 0.0, ""e_support_edge_encoded"": 0.0, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [0], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0152.png,physicsiq/inputs/0152.png,physicsiq/conditions/condition_0061.pt
oursop_0152_s68491523,0152,roll-in-box,H2_ADAPTER,68491523,49,24,30,1.2,,,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": ""support"", ""e_node_encoded"": 0.0, ""e_object_edge_raw"": null, ""e_physical"": 0.0, ""e_support_edge_encoded"": 0.0, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [0], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0152.png,physicsiq/inputs/0152.png,physicsiq/conditions/condition_0061.pt
oursop_0153_s43278311,0153,roll-in-box,H2_ADAPTER,43278311,49,24,30,1.2,,,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": ""support"", ""e_node_encoded"": 0.0, ""e_object_edge_raw"": null, ""e_physical"": 0.0, ""e_support_edge_encoded"": 0.0, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [2], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0153.png,physicsiq/inputs/0153.png,physicsiq/conditions/condition_0062.pt
oursop_0153_s56382197,0153,roll-in-box,H2_ADAPTER,56382197,49,24,30,1.2,,,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": ""support"", ""e_node_encoded"": 0.0, ""e_object_edge_raw"": null, ""e_physical"": 0.0, ""e_support_edge_encoded"": 0.0, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [2], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0153.png,physicsiq/inputs/0153.png,physicsiq/conditions/condition_0062.pt
oursop_0153_s68491523,0153,roll-in-box,H2_ADAPTER,68491523,49,24,30,1.2,,,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,An olive green fabric box is on a light wood surface. A brown tennis ball rolls out of the black tube sitting on the table and rolls towards the box. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": ""support"", ""e_node_encoded"": 0.0, ""e_object_edge_raw"": null, ""e_physical"": 0.0, ""e_support_edge_encoded"": 0.0, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [2], ""force_encoded"": 2.0, ""force_object_indices"": [0], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0153.png,physicsiq/inputs/0153.png,physicsiq/conditions/condition_0062.pt
oprem_0162_g05_s43278311,0162,single-cradle,H2_ADAPTER,43278311,49,24,30,1.2,,,A Newton's cradle device on the table and one of the metal balls is held up by a blue handled grabber tool. The claw releases the ball. Static shot with no camera movement.,A Newton's cradle device on the table and one of the metal balls is held up by a blue handled grabber tool. The claw releases the ball. Static shot with no camera movement.,A Newton's cradle device on the table and one of the metal balls is held up by a blue handled grabber tool. The claw releases the ball. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0162.png,physicsiq/inputs/0162.png,physicsiq/conditions/condition_0063.pt
oprem_0162_g05_s56382197,0162,single-cradle,H2_ADAPTER,56382197,49,24,30,1.2,,,A Newton's cradle device on the table and one of the metal balls is held up by a blue handled grabber tool. The claw releases the ball. Static shot with no camera movement.,A Newton's cradle device on the table and one of the metal balls is held up by a blue handled grabber tool. The claw releases the ball. Static shot with no camera movement.,A Newton's cradle device on the table and one of the metal balls is held up by a blue handled grabber tool. The claw releases the ball. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0162.png,physicsiq/inputs/0162.png,physicsiq/conditions/condition_0063.pt
oprem_0162_g05_s68491523,0162,single-cradle,H2_ADAPTER,68491523,49,24,30,1.2,,,A Newton's cradle device on the table and one of the metal balls is held up by a blue handled grabber tool. The claw releases the ball. Static shot with no camera movement.,A Newton's cradle device on the table and one of the metal balls is held up by a blue handled grabber tool. The claw releases the ball. Static shot with no camera movement.,A Newton's cradle device on the table and one of the metal balls is held up by a blue handled grabber tool. The claw releases the ball. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0162.png,physicsiq/inputs/0162.png,physicsiq/conditions/condition_0063.pt
opref_0172_m025_s43278311,0172,stable-blocks,H2_ADAPTER,43278311,49,24,30,1.2,5,,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0172.png,physicsiq/inputs/0172.png,physicsiq/conditions/condition_0064.pt
opref_0172_m025_s56382197,0172,stable-blocks,H2_ADAPTER,56382197,49,24,30,1.2,5,,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0172.png,physicsiq/inputs/0172.png,physicsiq/conditions/condition_0064.pt
opref_0172_m025_s68491523,0172,stable-blocks,H2_ADAPTER,68491523,49,24,30,1.2,5,,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0172.png,physicsiq/inputs/0172.png,physicsiq/conditions/condition_0064.pt
opref_0173_m025_s43278311,0173,stable-blocks,H2_ADAPTER,43278311,49,24,30,1.2,5,,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0173.png,physicsiq/inputs/0173.png,physicsiq/conditions/condition_0065.pt
opref_0173_m025_s56382197,0173,stable-blocks,H2_ADAPTER,56382197,49,24,30,1.2,5,,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0173.png,physicsiq/inputs/0173.png,physicsiq/conditions/condition_0065.pt
opref_0173_m025_s68491523,0173,stable-blocks,H2_ADAPTER,68491523,49,24,30,1.2,5,,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0173.png,physicsiq/inputs/0173.png,physicsiq/conditions/condition_0065.pt
opref_0174_m025_s43278311,0174,stable-blocks,H2_ADAPTER,43278311,49,24,30,1.2,,,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0174.png,physicsiq/inputs/0174.png,physicsiq/conditions/condition_0066.pt
opref_0174_m025_s56382197,0174,stable-blocks,H2_ADAPTER,56382197,49,24,30,1.2,,,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0174.png,physicsiq/inputs/0174.png,physicsiq/conditions/condition_0066.pt
opref_0174_m025_s68491523,0174,stable-blocks,H2_ADAPTER,68491523,49,24,30,1.2,,,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,A pink block is being lowered towards a simple structure made of colorful blocks resembling a gate. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,,physicsiq/inputs/0174.png,physicsiq/inputs/0174.png,physicsiq/conditions/condition_0066.pt
oursop_0178_s43278311,0178,two-balls-pass,H2_ADAPTER,43278311,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [6, 183], ""force_encoded"": 2.0, ""force_object_indices"": [0, 1], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0178.png,physicsiq/inputs/0178.png,physicsiq/conditions/condition_0067.pt
oursop_0178_s56382197,0178,two-balls-pass,H2_ADAPTER,56382197,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [6, 183], ""force_encoded"": 2.0, ""force_object_indices"": [0, 1], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0178.png,physicsiq/inputs/0178.png,physicsiq/conditions/condition_0067.pt
oursop_0178_s68491523,0178,two-balls-pass,H2_ADAPTER,68491523,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [6, 183], ""force_encoded"": 2.0, ""force_object_indices"": [0, 1], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0178.png,physicsiq/inputs/0178.png,physicsiq/conditions/condition_0067.pt
oursop_0179_s43278311,0179,two-balls-pass,H2_ADAPTER,43278311,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [15, 183], ""force_encoded"": 2.0, ""force_object_indices"": [0, 1], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0179.png,physicsiq/inputs/0179.png,physicsiq/conditions/condition_0068.pt
oursop_0179_s56382197,0179,two-balls-pass,H2_ADAPTER,56382197,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [15, 183], ""force_encoded"": 2.0, ""force_object_indices"": [0, 1], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0179.png,physicsiq/inputs/0179.png,physicsiq/conditions/condition_0068.pt
oursop_0179_s68491523,0179,two-balls-pass,H2_ADAPTER,68491523,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [15, 183], ""force_encoded"": 2.0, ""force_object_indices"": [0, 1], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0179.png,physicsiq/inputs/0179.png,physicsiq/conditions/condition_0068.pt
oursop_0180_s43278311,0180,two-balls-pass,H2_ADAPTER,43278311,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [20, 188], ""force_encoded"": 2.0, ""force_object_indices"": [0, 1], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0180.png,physicsiq/inputs/0180.png,physicsiq/conditions/condition_0069.pt
oursop_0180_s56382197,0180,two-balls-pass,H2_ADAPTER,56382197,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [20, 188], ""force_encoded"": 2.0, ""force_object_indices"": [0, 1], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0180.png,physicsiq/inputs/0180.png,physicsiq/conditions/condition_0069.pt
oursop_0180_s68491523,0180,two-balls-pass,H2_ADAPTER,68491523,49,24,30,1.2,,,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,A light-colored wooden tabletop with two pipes at the edges. A blue and yellow tennis ball roll out of the pipes and towards each other. Static shot with no camera movement.,benchmark_op_unmodified,PhysDelta2010_subset,"{""e_edge_kind"": null, ""e_node_encoded"": null, ""e_object_edge_raw"": null, ""e_physical"": null, ""e_support_edge_encoded"": null, ""force_active_latent_slots"": [0], ""force_angle_degrees"": [20, 188], ""force_encoded"": 2.0, ""force_object_indices"": [0, 1], ""force_raw"": 680.0, ""g_encoded"": null, ""g_physical_m_s2"": null, ""mu"": 0.1}",physicsiq/inputs/0180.png,physicsiq/inputs/0180.png,physicsiq/conditions/condition_0069.pt
